id,abv,ibu,nacionalidade_id,nome,estilo,cervejaria_id,oncas
1813,0.00,0.00,307,Santa Fe Oktoberfest,Märzen / Oktoberfest,392,12.00
1814,0.08,0.00,305,Imperial Java Stout,Russian Imperial Stout,392,12.00
1815,0.06,0.00,304,Freestyle Pilsner,German Pilsener,392,12.00
1816,0.07,0.00,217,Happy Camper IPA,American IPA,392,12.00
1817,0.05,11.00,1477,Oval Beach Blonde Ale,American Blonde Ale,398,16.00
1818,0.07,0.00,1503,Oak Aged Cider,Cider,394,12.00
1819,0.07,0.00,1466,Ginger Cider,Cider,394,12.00
1820,0.07,0.00,1245,Schilling Hard Cider,Cider,394,12.00
1821,0.05,45.00,1324,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,428,12.00
1822,0.05,0.00,1323,Schlafly Black Lager,Schwarzbier,428,12.00
1823,0.04,30.00,1078,Schlafly IPA,American IPA,428,12.00
1824,0.05,30.00,1077,Schlafly American Brown Ale,American Brown Ale,428,12.00
1825,0.04,16.00,588,Schlafly Hefeweizen,Hefeweizen,428,12.00
1826,0.04,17.00,53,Schlafly Summer Lager,Munich Helles Lager,428,12.00
1827,0.05,0.00,815,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,502,12.00
1828,0.07,60.00,1302,Blur India Pale Ale,American IPA,432,12.00
1829,0.07,0.00,1416,Dry Cider,Cider,411,16.00
1830,0.07,0.00,1415,Dry Hard Cider,Cider,411,16.00
1831,0.07,105.00,918,Frankenlous IPA,American IPA,494,16.00
1832,0.07,55.00,917,Beckys Black Cat Porter,American Porter,494,16.00
1833,0.08,40.00,2250,Seventh Son of a Seventh Son,American Strong Ale,183,16.00
1834,0.05,20.00,1768,Stone Fort Brown Ale,English Brown Ale,183,16.00
1835,0.08,40.00,1767,Seventh Son Hopped Red Ale,American Amber / Red Ale,183,16.00
1836,0.06,53.00,1766,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),183,16.00
1837,0.07,68.00,1765,Golden Ratio IPA,American IPA,183,16.00
1838,0.07,0.00,2368,Black Hop IPA,American Black Ale,130,12.00
1839,0.05,0.00,738,Archers Ale (2004),English Pale Ale,511,12.00
1840,0.07,65.00,1539,Monkey Fist IPA,American IPA,385,12.00
1841,0.05,0.00,975,Shipyard Summer Ale,American Pale Wheat Ale,385,12.00
1842,0.05,0.00,814,Pumpkinhead Ale,Pumpkin Ale,385,12.00
1843,0.05,0.00,727,Shipyard Export,American Blonde Ale,385,12.00
1844,0.05,0.00,2474,Nooner,German Pilsener,83,12.00
1845,0.07,65.00,2239,Torpedo,American IPA,83,12.00
1846,0.06,0.00,1919,Yonder Bock,Maibock / Helles Bock,83,12.00
1847,0.06,0.00,1918,CANfusion Rye Bock,Rye Beer,83,12.00
1848,0.06,37.00,1905,Sierra Nevada Pale Ale,American Pale Ale (APA),83,16.00
1849,0.05,26.00,1338,Old Chico Crystal Wheat,American Pale Wheat Ale,83,12.00
1850,0.05,28.00,1295,Summerfest,Czech Pilsener,83,12.00
1851,0.07,65.00,426,Torpedo,American IPA,83,16.00
1852,0.06,37.00,400,Sierra Nevada Pale Ale,American Pale Ale (APA),83,12.00
1853,0.07,0.00,2353,Sietsema Red Label,Cider,137,16.00
1854,0.04,0.00,212,Bear Ass Brown,American Brown Ale,551,12.00
1855,0.06,0.00,161,Red Mountain Ale,American Amber / Red Ale,551,12.00
1856,0.07,0.00,160,Ice Pick Ale,American IPA,551,12.00
1857,0.10,52.00,2574,4Beans,Baltic Porter,46,12.00
1858,0.04,16.00,2479,Jammer,Gose,46,12.00
1859,0.08,0.00,2443,Abigale,Belgian Pale Ale,46,12.00
1860,0.03,7.00,2266,Rad,Fruit / Vegetable Beer,46,16.00
1861,0.07,62.00,2090,Bengali,American IPA,46,24.00
1862,0.05,50.00,1962,Sensi Harvest,American Pale Ale (APA),46,12.00
1863,0.10,111.00,1696,Hi-Res,American Double / Imperial IPA,46,12.00
1864,0.07,70.00,1608,Global Warmer,American Strong Ale,46,12.00
1865,0.07,74.00,1591,Autumnation (2013),American IPA,46,16.00
1866,0.05,42.00,1388,The Crisp,German Pilsener,46,16.00
1867,0.05,34.00,1387,Sweet Action,Cream Ale,46,16.00
1868,0.06,57.00,1386,Righteous Ale,Rye Beer,46,16.00
1869,0.06,62.00,1385,Bengali Tiger,American IPA,46,16.00
1870,0.10,85.00,1020,3Beans,Baltic Porter,46,12.00
1871,0.06,47.00,778,Brownstone,American Brown Ale,46,16.00
1872,0.05,11.00,630,Apollo,American Pale Wheat Ale,46,16.00
1873,0.05,35.00,629,Harbinger,Saison / Farmhouse Ale,46,16.00
1874,0.09,103.00,628,Resin,American Double / Imperial IPA,46,12.00
1875,0.06,69.00,525,Diesel,American Stout,46,16.00
1876,0.06,48.00,512,Autumnation (2011-12) (2011),Pumpkin Ale,46,16.00
1877,0.05,42.00,425,The Crisp (2011),German Pilsener,46,16.00
1878,0.05,34.00,424,Sweet Action (2011),Cream Ale,46,16.00
1879,0.06,57.00,423,Righteous Ale (2011),Rye Beer,46,16.00
1880,0.06,62.00,422,Bengali Tiger (2011),American IPA,46,16.00
1881,0.04,0.00,1942,Rudie Session IPA,American IPA,264,12.00
1882,0.07,0.00,1708,Tasters Choice,Doppelbock,264,12.00
1883,0.07,65.00,1521,Modus Hoperandi,American IPA,264,12.00
1884,0.06,15.00,1297,Estival Cream Stout,American Stout,264,12.00
1885,0.06,0.00,1192,Vernal Minthe Stout,American Stout,264,12.00
1886,0.08,0.00,1013,Hibernal Vinifera Stout,Foreign / Export Stout,264,12.00
1887,0.00,0.00,774,Autumnal Molé Stout,American Stout,264,12.00
1888,0.04,18.00,386,Mexican Logger,American Pale Lager,264,12.00
1889,0.05,0.00,70,True Blonde Ale,American Blonde Ale,264,12.00
1890,0.06,0.00,69,Euphoria Pale Ale,American Pale Ale (APA),264,12.00
1891,0.06,58.00,68,ESB Special Ale,Extra Special / Strong Bitter (ESB),264,12.00
1892,0.07,65.00,67,Modus Hoperandi,American IPA,264,12.00
1893,0.06,39.00,1792,Iron Butt Red Ale,American Amber / Red Ale,313,12.00
1894,0.07,92.00,1609,Initial Point India Pale Ale,American IPA,313,12.00
1895,0.09,0.00,2537,Monkey Dancing On A Razor Blade,Belgian IPA,64,24.00
1896,0.08,0.00,2536,Tripel Deke,Tripel,64,24.00
1897,0.05,0.00,30,Urban Wilderness Pale Ale,English Pale Ale,557,12.00
1898,0.06,70.00,2305,Homefront IPA,American IPA,163,12.00
1899,0.06,16.00,1588,Sly Fox Christmas Ale 2013,Winter Warmer,371,12.00
1900,0.06,25.00,1363,Grisette,Grisette,371,12.00
1901,0.06,0.00,1211,360° India Pale Ale,American IPA,371,12.00
1902,0.05,18.00,1123,Helles Golden Lager,Munich Helles Lager,371,12.00
1903,0.06,16.00,926,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,371,12.00
1904,0.08,90.00,894,Odyssey Imperial IPA,American Double / Imperial IPA,371,12.00
1905,0.06,25.00,166,Oktoberfest Lager,Märzen / Oktoberfest,371,12.00
1906,0.07,113.00,24,113 IPA,American IPA,371,12.00
1907,0.05,21.00,23,Dunkel Lager,Munich Dunkel Lager,371,12.00
1908,0.06,11.00,22,Royal Weisse Ale,Hefeweizen,371,12.00
1909,0.05,44.00,21,Pikeland Pils,German Pilsener,371,12.00
1910,0.05,40.00,20,Phoenix Pale Ale,American Pale Ale (APA),371,12.00
1911,0.07,88.00,2407,Rule G IPA,American IPA,115,12.00
1912,0.06,35.00,2406,Murphys Law,American Amber / Red Ale,115,12.00
1913,0.06,33.00,2405,Alter Ego,Saison / Farmhouse Ale,115,12.00
1914,0.05,0.00,2234,Monarch Pilsner,American Pilsner,191,12.00
1915,0.06,55.00,1606,Snow King Pale Ale,American Pale Ale (APA),191,12.00
1916,0.05,36.00,617,Zonker Stout,Foreign / Export Stout,191,12.00
1917,0.05,22.00,407,OB-1 Organic Ale,English Brown Ale,191,12.00
1918,0.05,18.00,406,Snake River Lager,Vienna Lager,191,12.00
1919,0.05,32.00,402,Snake River Pale Ale,American Pale Ale (APA),191,12.00
1920,0.07,60.00,393,Pako’s EyePA,American IPA,191,12.00
1921,0.05,0.00,1798,Thanksgiving Ale,Kölsch,309,12.00
1922,0.09,0.00,1655,Double Dagger Imperial IPA,American Double / Imperial IPA,309,12.00
1923,0.06,100.00,1596,Dagger Falls IPA,American IPA,309,12.00
1924,0.06,100.00,1595,Dagger Falls IPA,American IPA,309,12.00
1925,0.06,0.00,1482,Socktoberfest,Märzen / Oktoberfest,309,16.00
1926,0.08,0.00,1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,309,12.00
1927,0.10,0.00,1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,309,12.00
1928,0.06,0.00,1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,309,16.00
1929,0.05,0.00,1298,Sockeye Belgian Style Summer Ale,Witbier,309,16.00
1930,0.06,0.00,1181,Sockeye Maibock,Maibock / Helles Bock,309,12.00
1931,0.10,100.00,1160,Old Devils Tooth,American Barleywine,309,12.00
1932,0.04,0.00,1152,Galena Golden,American Blonde Ale,309,12.00
1933,0.05,32.00,1151,Hell-Diver Pale Ale,American Pale Ale (APA),309,12.00
1934,0.05,12.00,1150,Woolybugger Wheat,American Pale Wheat Ale,309,12.00
1935,0.06,0.00,1076,Power House Porter,American Porter,309,12.00
1936,0.08,90.00,995,Winterfest,American Strong Ale,309,16.00
1937,0.06,100.00,879,Dagger Falls IPA,American IPA,309,12.00
1938,0.07,18.00,1972,LuckenBock,Bock,257,16.00
1939,0.06,40.00,1971,Texas Pale Ale (TPA),American IPA,257,16.00
1940,0.08,0.00,1970,6 String Saison,Saison / Farmhouse Ale,257,16.00
1941,0.05,22.00,1969,Kol Beer,Kölsch,257,16.00
1942,0.04,0.00,2024,Montauk Light,Light Lager,249,12.00
1943,0.05,32.00,1283,Na Zdraví Pilsner,Czech Pilsener,436,16.00
1944,0.06,65.00,1282,Nice Rack IPA,American IPA,436,16.00
1945,0.07,72.00,2362,2014 IPA Cicada Series,American IPA,133,16.00
1946,0.08,65.00,2346,Sinister Minister Black IPA,American IPA,133,16.00
1947,0.05,45.00,2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),133,12.00
1948,0.06,60.00,2297,Devils Harvest Extra Pale Ale,American Pale Ale (APA),133,12.00
1949,0.05,20.00,2296,Suzy B Dirty Blonde Ale,American Blonde Ale,133,12.00
1950,0.08,80.00,1745,Mississippi Fire Ant,American Amber / Red Ale,133,16.00
1951,0.06,40.00,1120,Hipster Breakfast,Oatmeal Stout,133,16.00
1952,0.05,20.00,1118,Suzy B Dirty Blonde Ale,American Blonde Ale,133,16.00
1953,0.06,60.00,1117,Devils Harvest Extra Pale Ale,American Pale Ale (APA),133,16.00
1954,0.07,45.00,2387,Pine Belt Pale Ale,American Pale Ale (APA),118,12.00
1955,0.06,0.00,2267,Walloon,Saison / Farmhouse Ale,118,12.00
1956,0.07,23.00,1740,Le Mort Vivant,Bière de Garde,118,12.00
1957,0.09,110.00,1728,Red Cockaded Ale,American Double / Imperial IPA,118,12.00
1958,0.09,100.00,1497,Valkyrie Double IPA,American Double / Imperial IPA,118,12.00
1959,0.09,110.00,1011,Red Cockaded Ale (2013),American Double / Imperial IPA,118,12.00
1960,0.07,40.00,1010,Old Potentate,Old Ale,118,12.00
1961,0.05,20.00,856,Bombshell Blonde,American Blonde Ale,118,16.00
1962,0.10,100.00,853,PRO-AM (2012) (2012),American Double / Imperial IPA,118,12.00
1963,0.06,0.00,691,Walloon (2014),Saison / Farmhouse Ale,118,12.00
1964,0.07,23.00,555,Le Mort Vivant (2011),Bière de Garde,118,12.00
1965,0.08,50.00,46,Buried Hatchet Stout,Foreign / Export Stout,118,12.00
1966,0.07,45.00,45,Pine Belt Pale Ale,American Pale Ale (APA),118,16.00
1967,0.05,20.00,44,Bombshell Blonde,American Blonde Ale,118,12.00
1968,0.05,35.00,2486,Baby Daddy Session IPA,American IPA,78,12.00
1969,0.00,0.00,763,Hopluia (2004),English India Pale Ale (IPA),508,16.00
1970,0.06,0.00,2271,Ball & Chain (2014),American Pale Ale (APA),175,16.00
1971,0.10,0.00,2206,Bitter Biker Double IPA,American Double / Imperial IPA,175,16.00
1972,0.08,0.00,2136,God Damn Pigeon Porter,American Porter,175,16.00
1973,0.08,0.00,2135,Working for the Weekend,American Double / Imperial IPA,175,16.00
1974,0.06,0.00,2134,Angry Adam,American Amber / Red Ale,175,16.00
1975,0.06,0.00,2109,Freedom Fries,American Stout,175,16.00
1976,0.10,0.00,1821,Bitter Biker Double IPA,American Double / Imperial IPA,175,12.00
1977,0.07,0.00,1820,Ghost Bike Pale Ale,American Pale Ale (APA),175,16.00
1978,0.06,0.00,1819,Spiteful IPA,American IPA,175,12.00
1979,0.06,0.00,1634,Alley Time,American Pale Ale (APA),175,12.00
1980,0.06,0.00,1633,Fat Badger,Irish Red Ale,175,12.00
1981,0.06,0.00,1632,In the Weeds,American Pale Wheat Ale,175,12.00
1982,0.05,22.00,855,Special Amber,Vienna Lager,498,12.00
1983,0.05,22.00,445,Special Amber,Vienna Lager,498,12.00
1984,0.06,0.00,1587,Seven Gates Pale Ale,American Pale Ale (APA),372,12.00
1985,0.05,0.00,2242,Gunga Din,Cider,186,16.00
1986,0.04,20.00,1544,Starr Pils,German Pilsener,383,12.00
1987,0.07,52.00,1205,Northern Lights India Pale Ale,American IPA,383,16.00
1988,0.05,12.00,369,Festie,Märzen / Oktoberfest,383,12.00
1989,0.07,52.00,368,Northern Lights India Pale Ale,American IPA,383,12.00
1990,0.07,65.00,2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),119,12.00
1991,0.05,17.00,92,Colorado Kölsch,Kölsch,119,12.00
1992,0.06,25.00,91,Steam Engine Lager,American Amber / Red Lager,119,12.00
1993,0.07,65.00,90,Third Eye Pale Ale,American IPA,119,12.00
1994,0.05,9.00,2366,Point Special (Current),American Adjunct Lager,131,12.00
1995,0.05,9.00,2365,Point Special,American Adjunct Lager,131,12.00
1996,0.05,33.00,2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),131,12.00
1997,0.05,9.00,2228,Point Special,American Adjunct Lager,131,12.00
1998,0.05,9.00,2151,Onyx Black Ale,American Black Ale,131,12.00
1999,0.06,64.00,2150,Beyond The Pale IPA,American IPA,131,12.00
2000,0.05,9.00,2122,Point Special (2013),American Adjunct Lager,131,12.00
2001,0.05,9.00,2121,Point Special (2012),American Adjunct Lager,131,12.00
2002,0.05,9.00,2115,Point Special Lager,American Adjunct Lager,131,16.00
2003,0.06,0.00,1450,St. Benedicts Winter Ale,Winter Warmer,131,12.00
2004,0.06,15.00,1357,Point Oktoberfest,Märzen / Oktoberfest,131,16.00
2005,0.05,7.00,1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,16.00
2006,0.05,7.00,816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,131,12.00
2007,0.05,7.00,772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,131,12.00
2008,0.04,0.00,684,Drop Dead Blonde,American Blonde Ale,131,12.00
2009,0.05,13.00,650,Three Kings Ale,Kölsch,131,12.00
2010,0.06,15.00,456,Point Oktoberfest,Märzen / Oktoberfest,131,12.00
2011,0.05,32.00,357,2012 Black Ale,American Brown Ale,131,12.00
2012,0.05,7.00,141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,131,12.00
2013,0.05,33.00,140,Point Cascade Pale Ale,American Pale Ale (APA),131,12.00
2014,0.05,14.00,139,Point Amber Classic,American Amber / Red Lager,131,12.00
2015,0.05,9.00,138,Point Special Lager,American Adjunct Lager,131,12.00
2016,0.05,31.00,953,Wisco Disco,American Amber / Red Ale,486,16.00
2017,0.05,0.00,1983,Brontide,American Black Ale,255,12.00
2018,0.05,0.00,1631,Brontide,American Black Ale,255,12.00
2019,0.04,0.00,1344,Classique,Saison / Farmhouse Ale,255,12.00
2020,0.04,0.00,922,Sunsplash Golden Ale (2004),American Blonde Ale,492,12.00
2021,0.05,25.00,1410,Sand Island Lighthouse,Kölsch,412,12.00
2022,0.05,30.00,925,Lily Flagg Milk Stout,Milk / Sweet Stout,412,12.00
2023,0.07,70.00,637,Monkeynaut IPA,American IPA,412,12.00
2024,0.05,0.00,2369,Straub Beer (Current),American Adjunct Lager,129,12.00
2025,0.04,8.00,2233,American Lager,American Adjunct Lager,129,12.00
2026,0.04,8.00,2232,American Amber,American Amber / Red Lager,129,12.00
2027,0.03,13.00,2231,American Light,Light Lager,129,12.00
2028,0.05,49.00,2352,Extra Pale Ale,American Pale Ale (APA),138,12.00
2029,0.05,40.00,2549,Make It So,Extra Special / Strong Bitter (ESB),58,12.00
2030,0.05,55.00,2473,Hopvale Organic Ale,American Pale Ale (APA),58,16.00
2031,0.08,100.00,2415,Unchained #18 Hop Silo,American Double / Imperial IPA,58,16.00
2032,0.05,29.00,2605,Tip Off,Altbier,25,16.00
2033,0.05,0.00,2215,Java Mac,Scottish Ale,25,16.00
2034,0.05,23.00,2164,Cowbell,American Porter,25,16.00
2035,0.06,20.00,2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,25,16.00
2036,0.08,23.00,2084,PV Muckle (2013),Scotch Ale / Wee Heavy,25,16.00
2037,0.10,36.00,2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,25,16.00
2038,0.09,30.00,2082,Whip Fight,Scotch Ale / Wee Heavy,25,16.00
2039,0.05,23.00,2081,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,25,16.00
2040,0.06,75.00,2001,Fistful Of Hops Red,American IPA,25,16.00
2041,0.06,75.00,2000,Fistful of Hops Orange,American IPA,25,16.00
2042,0.06,75.00,1999,Fistful Of Hops Blue,American IPA,25,16.00
2043,0.06,75.00,1996,Fistful of Hops Green,American IPA,25,16.00
2044,0.00,0.00,1948,30 Min Coma,Belgian IPA,25,16.00
2045,0.09,30.00,1656,Wee Muckle,Scotch Ale / Wee Heavy,25,16.00
2046,0.07,55.00,1599,Royal Brat,Extra Special / Strong Bitter (ESB),25,16.00
2047,0.07,77.00,1420,Grapefruit Jungle (GFJ),American IPA,25,16.00
2048,0.06,50.00,1389,Osiris Pale Ale,American Pale Ale (APA),25,16.00
2049,0.10,75.00,1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,25,16.00
2050,0.06,23.00,1366,Stupid Sexy Flanders,Flanders Oud Bruin,25,16.00
2051,0.00,0.00,1347,Bourbon Barrel Cowbell,American Porter,25,16.00
2052,0.05,0.00,1314,Popcorn Pilsner,German Pilsener,25,16.00
2053,0.07,27.00,1128,Ring of Dingle,Irish Dry Stout,25,16.00
2054,0.05,23.00,1127,Bourbon Barrel Wee Mac,Scottish Ale,25,16.00
2055,0.10,60.00,1049,Bourbon Barrel Johan,English Barleywine,25,16.00
2056,0.07,0.00,934,The Deuce,American Brown Ale,25,16.00
2057,0.09,24.00,923,The Velvet Fog,Quadrupel (Quad),25,16.00
2058,0.06,23.00,874,Sun King Oktoberfest,Märzen / Oktoberfest,25,16.00
2059,0.05,24.00,739,Indianapolis Indians Lager,Dortmunder / Export Lager,25,16.00
2060,0.05,24.00,698,Indians Victory Lager (2012),Dortmunder / Export Lager,25,16.00
2061,0.08,0.00,660,Chaka,Belgian Strong Pale Ale,25,16.00
2062,0.09,91.00,651,Isis,American Double / Imperial IPA,25,16.00
2063,0.09,30.00,584,Wee Muckle (2011),Scotch Ale / Wee Heavy,25,16.00
2064,0.07,77.00,532,Grapefruit Jungle (GFJ) (2011),American IPA,25,16.00
2065,0.06,23.00,526,Sun King Oktoberfest (2011),Märzen / Oktoberfest,25,16.00
2066,0.10,60.00,394,Johan the Barleywine,English Barleywine,25,16.00
2067,0.05,23.00,213,Wee Mac Scottish-Style Ale,Scottish Ale,25,16.00
2068,0.05,20.00,55,Sunlight Cream Ale,Cream Ale,25,16.00
2069,0.06,50.00,54,Osiris Pale Ale (2010),American Pale Ale (APA),25,16.00
2070,0.04,0.00,1207,Dam Lager,American Amber / Red Lager,455,12.00
2071,0.07,0.00,1206,Red Clay IPA,American IPA,455,12.00
2072,0.07,0.00,2543,Todd the Axe Man,American IPA,61,16.00
2073,0.06,0.00,2409,Doomtree,Extra Special / Strong Bitter (ESB),61,16.00
2074,0.10,85.00,1739,BLAKKR,American Black Ale,61,16.00
2075,0.07,69.00,1112,Overrated! West Coast Style IPA,American IPA,61,16.00
2076,0.07,90.00,329,WET,American IPA,61,16.00
2077,0.04,37.00,19,Bitter Brewer,English Bitter,61,16.00
2078,0.06,34.00,18,SurlyFest,Rye Beer,61,16.00
2079,0.05,45.00,17,Coffee Bender,American Brown Ale,61,16.00
2080,0.05,45.00,16,Bender,American Brown Ale,61,16.00
2081,0.10,120.00,15,Abrasive Ale,American Double / Imperial IPA,61,16.00
2082,0.05,20.00,14,Hell,Keller Bier / Zwickel Bier,61,16.00
2083,0.07,33.00,13,CynicAle,Saison / Farmhouse Ale,61,16.00
2084,0.06,99.00,12,Furious,American IPA,61,16.00
2085,0.07,50.00,1242,Big Nose,American IPA,447,12.00
2086,0.05,10.00,1241,Cotton Mouth,Witbier,447,12.00
2087,0.06,35.00,1240,Stump Knocker Pale Ale,American Pale Ale (APA),447,12.00
2088,0.05,38.00,1239,Midnight Oil,Oatmeal Stout,447,12.00
2089,0.06,18.00,1238,Wild Night,Cream Ale,447,12.00
2090,0.04,0.00,1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,381,12.00
2091,0.06,35.00,2568,Take Two Pils,German Pilsener,49,12.00
2092,0.06,0.00,2551,Waterkeeper,Hefeweizen,49,12.00
2093,0.06,0.00,1710,SweetWater IPA,American IPA,49,12.00
2094,0.05,0.00,1709,420 Extra Pale Ale,American Pale Ale (APA),49,12.00
2095,0.08,95.00,1229,Dodgy Knight Imperial IPA,American Double / Imperial IPA,449,12.00
2096,0.05,0.00,1164,TailGate Saison,Saison / Farmhouse Ale,449,12.00
2097,0.05,44.00,663,TailGate IPA,American IPA,449,24.00
2098,0.05,44.00,662,TailGate IPA,American IPA,449,12.00
2099,0.05,28.00,623,TailGate Hefeweizen,Hefeweizen,449,24.00
2100,0.05,19.00,622,Blacktop Blonde,American Blonde Ale,449,24.00
2101,0.05,19.00,362,Blacktop Blonde,American Blonde Ale,449,12.00
2102,0.05,28.00,361,TailGate Hefeweizen,Hefeweizen,449,12.00
2103,0.09,34.00,2575,Wooden Rooster,Tripel,45,16.90
2104,0.05,20.00,2555,Ginger Peach Saison,Saison / Farmhouse Ale,45,16.00
2105,0.06,35.00,1736,Zombie Monkie,American Porter,45,16.00
2106,0.06,20.00,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,45,16.00
2107,0.05,20.00,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,45,16.00
2108,0.07,110.00,1017,Ethos IPA,American IPA,45,16.00
2109,0.04,12.00,1009,Tallgrass Pub Ale,American Brown Ale,45,16.00
2110,0.07,93.00,912,Oasis,Extra Special / Strong Bitter (ESB),45,16.00
2111,0.05,20.00,765,Buffalo Sweat,Milk / Sweet Stout,45,16.00
2112,0.05,20.00,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,16.00
2113,0.05,0.00,595,8-Bit Pale Ale,American Pale Ale (APA),45,16.00
2114,0.09,0.00,537,Velvet Rooster,Tripel,45,16.00
2115,0.05,20.00,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,12.00
2116,0.05,16.00,105,Köld Lager (2010),German Pilsener,45,16.00
2117,0.07,93.00,104,Oasis (2010),American Double / Imperial IPA,45,16.00
2118,0.04,22.00,103,Tallgrass Ale,American Brown Ale,45,16.00
2119,0.05,20.00,102,Buffalo Sweat (2010),Milk / Sweet Stout,45,16.00
2120,0.06,60.00,101,Tallgrass IPA,American IPA,45,16.00
2121,0.07,0.00,1433,Hat Trick Hop IPA,American IPA,409,16.00
2122,0.06,0.00,1432,Yard Sale Amber Ale,American Amber / Red Ale,409,16.00
2123,0.06,0.00,936,Loafin Bräu,Altbier,490,16.00
2124,0.07,80.00,544,Old Elephant Foot IPA,American IPA,490,16.00
2125,0.07,35.00,2640,Pecks Porter,American Porter,7,16.00
2126,0.07,0.00,2448,Reactor,American IPA,7,16.00
2127,0.06,0.00,2447,Mr. Orange,Witbier,7,16.00
2128,0.08,22.00,2601,Deduction,Dubbel,28,12.00
2129,0.06,0.00,973,Face Down Brown Ale,American Brown Ale,480,12.00
2130,0.06,0.00,827,Tempter IPA,American IPA,480,12.00
2131,0.06,0.00,589,Bridal Veil Rye Pale Ale,American Pale Ale (APA),480,12.00
2132,0.05,0.00,2155,Smittytown,Extra Special / Strong Bitter (ESB),210,12.00
2133,0.04,0.00,1982,Greenwood Beach,Fruit / Vegetable Beer,210,12.00
2134,0.07,0.00,1939,Gatecrasher,English India Pale Ale (IPA),210,12.00
2135,0.05,42.00,1082,RecreationAle,American Pale Ale (APA),469,12.00
2136,0.06,35.00,2119,First Stand,Saison / Farmhouse Ale,215,12.00
2137,0.06,23.00,2118,Battle LIne,American Brown Ale,215,12.00
2138,0.06,12.00,2117,Broken Bridge,Dunkelweizen,215,12.00
2139,0.07,69.00,2116,Brutus,English India Pale Ale (IPA),215,12.00
2140,0.06,0.00,1916,Petit Mutant,American Wild Ale,272,16.00
2141,0.10,0.00,1915,The Crusher,American Double / Imperial IPA,272,16.00
2142,0.08,0.00,1914,Beelzebub,American Double / Imperial Stout,272,16.00
2143,0.07,0.00,1810,Focal Banger,American IPA,272,16.00
2144,0.08,120.00,1111,Heady Topper,American Double / Imperial IPA,272,16.00
2145,0.08,120.00,379,Heady Topper,American Double / Imperial IPA,272,16.00
2146,0.05,20.00,1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,457,12.00
2147,0.07,75.00,1199,Indian Paintbrush IPA,American IPA,457,12.00
2148,0.05,16.00,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,457,12.00
2149,0.06,15.00,1197,Wagon Box Wheat Beer,American Pale Wheat Ale,457,12.00
2150,0.05,0.00,1945,Birdhouse Pale Ale,Belgian Pale Ale,262,12.00
2151,0.07,0.00,1079,Ozzy,Belgian Pale Ale,262,12.00
2152,0.07,0.00,94,Resurrection,Dubbel,262,12.00
2153,0.05,16.00,1748,Bronx Summer Pale Ale,American Pale Ale (APA),329,16.00
2154,0.06,46.00,1747,Bronx Black Pale Ale,American Black Ale,329,16.00
2155,0.06,50.00,1037,Bronx Pale Ale,American Pale Ale (APA),329,16.00
2156,0.05,35.00,2594,Surfrider,American Pale Ale (APA),33,16.00
2157,0.06,0.00,2035,Kolschtal Eddy,Kölsch,33,16.00
2158,0.05,0.00,2034,South Bay Session IPA,American IPA,33,16.00
2159,0.07,34.00,1562,Grandmas Pecan,English Brown Ale,33,16.00
2160,0.10,101.00,1561,Double Trunk,American Double / Imperial IPA,33,16.00
2161,0.05,45.00,1749,Just IPA,American IPA,328,12.00
2162,0.04,0.00,2455,Lionshead,American Pilsner,90,12.00
2163,0.00,0.00,963,Manhattan Gold Lager (1990),American Amber / Red Lager,484,12.00
2164,0.05,0.00,2638,G. B. Russo’s Italian Pistachio Pale Ale,American Pale Ale (APA),9,16.00
2165,0.06,0.00,1278,Northern Hawk Owl Amber,American Amber / Red Ale,438,12.00
2166,0.06,0.00,1277,CEO Stout,American Stout,438,16.00
2167,0.05,0.00,1276,Will Power Pale Ale,American Pale Ale (APA),438,16.00
2168,0.04,0.00,1732,Curious Traveler Shandy,Shandy,334,12.00
2169,0.05,18.00,2347,Hunny Do Wheat,American Pale Wheat Ale,142,12.00
2170,0.05,0.00,1781,Three Way Pale Ale,American Pale Ale (APA),142,12.00
